predictor_1,predictor_2,predictor_3,predictor_4,answer_c1s2,answer_c1s4,answer_c2s2,answer_c2s4,answer_c3s2,answer_c3s3,answer_c4s3,answer_c4s4
14815,14799,17380,12651,11061.264541555984,3662.2767204330776,2896.0514886093133,4383.984200393265,842.3845342432998,4977.096792388097,12402.94604426612,4603.851131118345
18280,12383,16188,11578,9163.258909762808,1864.8624555722618,2415.8051015163055,4634.718122053975,807.7927105286232,4639.04977577865,11549.033344555097,5085.384033815326
12145,14520,15034,19098,10667.077367959682,7013.0081055539185,2780.1504621696217,5104.111529102705,1073.20161268723,4314.028989248045,10719.819281048087,6985.017702565401
16474,16174,12524,14525,11674.661586102051,2289.401901275514,3061.752345151936,4538.899453346112,1437.6106362523099,3591.977190816461,8932.074486862448,7691.128383182443
15214,12297,16150,15063,9096.164846932095,4465.216128751654,2389.5530676626804,4928.199335353774,809.8947057038334,4631.935522371088,11518.101930841985,5670.320608621246
13866,15849,14368,16170,11595.6127319121,4580.711458622992,3029.669659307136,4671.4300060144415,1223.587042124482,4120.41542428525,10247.57540321533,6915.898733252768
13664,17114,12586,14809,12374.487521903258,3633.4867151744293,3243.563573167543,4023.724666947861,1496.1090396717361,3610.5204595392906,8975.516428070194,7159.974413934676
13036,17628,13768,14433,12862.397064066197,3946.728924434064,3363.213011938329,3967.453529687953,1403.252583010505,3946.8292539023823,9821.220872812804,6522.665022081416
15410,14484,12665,18153,10450.182169203854,4278.002064946828,2733.7914188445293,5267.655744004003,1300.568294411814,3636.988745066438,9028.034671883142,8609.285581827222
16128,12198,13202,17640,8824.945968220596,4249.0811943664585,2319.0308343103075,5369.499834009911,1053.3920130090273,3793.6163449381957,9408.366835063309,8019.443883215525
15391,15465,16216,12936,11464.335468702488,3168.365626070427,3001.3984282706406,4434.343129594545,999.4333185368292,4644.696670266596,11571.276446454911,5336.3124542566
15958,14656,12168,15958,10540.558933069458,3177.7382152021196,2770.195787468929,4727.050255253046,1345.3771544289907,3494.079857981381,8673.906772877635,8048.895889816882
13420,15407,14284,16495,11263.285394130045,4966.468506499825,2945.60151163038,4637.565918079962,1197.8449580729352,4097.778178425259,10186.20006144897,6890.330490403634
15492,13239,14541,17520,9679.788717623958,4696.595518270745,2531.756323648665,5429.797991359147,1026.9358303005697,4173.3129574462455,10367.65830285316,7400.617216121094
16725,16991,12956,13282,12309.624831625832,1767.02571369299,3226.8427205049943,4340.764741157179,1454.9089130813957,3713.0412970633424,9243.047121979787,7179.555655663698
15510,13782,14614,16201,10086.76981283689,4144.6727509086595,2641.9565259579294,5091.780825517795,1053.9958119503594,4192.808423842827,10421.184996633008,6968.77009125548
12282,18749,14586,15127,13770.373499042367,4562.040542730873,3584.2381691638548,4104.382224354846,1394.7947868064,4178.522287148269,10407.424011936157,6452.171734019095
14118,14283,15727,12381,10548.20934184768,3587.299499131122,2776.9405753666674,3858.6442656858408,955.7403864118364,4507.834991971951,11219.150713451352,4926.566933140191
13640,16948,14697,12246,12445.33538960862,3219.42005457293,3264.189699391284,3624.1249208110276,1239.246721474651,4210.910207051473,10486.053111763656,5398.501565532193
13216,16946,12006,17354,12195.219209887524,4599.19273417088,3188.6000405002906,4476.56979324072,1563.4055974382368,3446.5453074816496,8559.454842329622,8268.912161355507
14016,15991,16030,13191,11845.229035161428,3768.166090252981,3100.064101664353,4156.541358146362,1044.8688264015568,4591.9895776403555,11437.986765587566,5262.933136902266
13878,13608,17630,13240,10185.893976882537,4494.108487657889,2671.224829059048,4345.648824865105,751.5078007408412,5050.611840819303,12579.41816245241,4404.566632632681
15126,12663,18165,13010,9509.736759167745,4123.860813232482,2495.493931388414,4644.9145388133065,659.1001511482173,5203.21797490157,12961.79451847167,4240.987756861672
14781,15691,16277,14567,11638.645032360308,4002.163300781888,3036.5631424547323,4781.287504417534,1016.1319395109932,4662.705511591224,11614.223114676253,5787.832582082574
14679,14107,14475,14003,10320.291903532201,3708.2255211782117,2716.1939197569886,4262.215431521405,1068.7761537296583,4152.395665122755,10322.605056684171,6032.01886315914
15696,14560,15808,12979,10756.554395155372,3104.817992426936,2823.372553848423,4421.105208946592,980.5060778349865,4529.824989312401,11278.175848617982,5454.616920242919
15768,12167,13952,18244,8850.909857186254,4845.066622754609,2319.6916665217273,5574.441616727729,994.758032866747,4007.6082331455946,9944.317714598481,7825.484899190428
13484,12408,16169,15003,9182.554116252246,5171.325041820646,2415.1697458261688,4516.173083521471,808.9069246327109,4638.1788365389075,11530.713241450674,5316.067554864147
15500,12744,15307,14820,9370.64646690079,3984.890790842894,2464.215040781556,4794.266559530154,909.4559609253714,4391.203844578621,10915.799946666126,6042.250770865438
13374,15300,16428,13601,11363.54351883951,4367.424772108882,2974.8368028932964,4179.24659145415,960.4220112485416,4706.922211969089,11721.104520366232,5053.057343088494
14260,14086,17247,14715,10515.55128558996,4795.164301640548,2748.033365333977,4815.558663821614,824.1565573004038,4941.494309847221,12305.537860294779,5107.916593715634
17697,14780,13201,12706,10713.5699461979,1610.7089656951287,2821.6946838700596,4370.5346303049555,1244.067443912394,3785.400032977137,9415.566600742297,6729.672626753394
13260,17378,13713,17058,12664.934751635328,4810.408140445536,3298.98056325501,4668.965940336074,1414.434856713655,3931.7633733290404,9781.314341068402,7572.350906201612
15318,16125,14834,14517,11837.574595828444,3325.119621709445,3093.8060141875467,4659.5043072419085,1193.946087866106,4250.977916886416,10582.995232800191,6534.949636432385
13740,15184,12722,18240,10968.065628381144,5110.185062463406,2869.3768601722973,4912.2770717320645,1347.3128391057564,3653.4468519570805,9068.56109088974,8215.233558359641
11916,17398,15604,14350,12865.628340718293,4823.077571986392,3355.564389860783,3972.503845904646,1176.8466468258803,4470.7251949830015,11133.2823374221,5549.322648542796
13482,16281,16061,14820,12064.253985347954,4593.32744897527,3146.89178552282,4496.7394445281025,1069.1506318693737,4601.306244699837,11459.628930240475,5727.161645266566
13869,16685,13881,14505,12173.343382938212,3757.0480257715917,3187.417779637314,4168.20679610648,1324.271942170757,3979.887331787999,9901.146648793603,6580.288277937516
13808,15512,13190,16419,11249.583126513062,4473.577693907495,2947.6423074721806,4541.847930255499,1314.6209539929791,3785.798422966559,9404.220662016809,7401.570656400518
16541,14022,13345,15472,10168.006788083516,3056.6920492693316,2670.215990818644,4923.134093806191,1183.9032862884462,3830.053754356216,9514.980288054958,7493.7650401246
16771,13501,14478,15209,9868.926346330558,3160.0990237564447,2588.829493416785,5103.810769324104,1043.57715768738,4153.380783892773,10324.618487191761,6949.954389771484
15196,13975,17396,12441,10442.265356324153,3534.350045335222,2739.4237168533277,4387.99078961192,794.8865071089336,4982.485866621993,12413.587196619686,4516.050990451142
12982,14730,13978,19210,10736.200392294293,6299.971847362848,2800.6672445418053,5170.1254317819685,1193.9873034312488,4012.5469716315665,9965.395053559541,7749.071642420572
14103,16977,17248,12896,12690.805303889967,3741.671150297339,3308.191553098751,4327.95230253677,977.4293300499577,4936.820346379691,12310.985592631143,4832.835387888623
15800,12385,14823,17866,9069.39431750937,4871.972027744702,2372.4216810038492,5641.418978608384,941.5794544799986,4254.933150604178,10568.024539938371,7355.214918774342
14100,14464,17085,14936,10787.10540911678,4867.549055246882,2816.709427181921,4818.5746331867795,861.5411073347283,4895.030007212112,12189.983800054815,5253.977928157434
12354,16158,17713,13780,12119.998589293806,5074.047875558599,3159.271822467636,4212.740081999668,877.2820722430416,5071.83535661914,12641.157669652814,4495.60065359349
9568,17794,19598,13684,13552.330029611643,6471.439592857424,3507.9414973211906,3866.267673543081,726.126277111131,5607.823460602995,13991.131009702282,3343.098415287782
13455,12687,19150,13348,9599.21277989238,5188.345172990785,2514.289929144385,4506.383039297991,573.4970560843906,5483.817166635217,13665.977977679991,3655.863829702656
12726,14606,13947,18124,10645.236881924036,5981.913182171881,2784.353837631543,4839.514499664866,1176.6729407854461,4004.2443270484328,9942.668817460997,7308.715631466945
13952,18001,14079,13230,13164.251373784398,3145.20820830904,3443.216381012523,3888.922913774416,1393.8205311452687,4033.466123777268,10045.54519416549,6193.259177115442
15699,13888,14889,16074,10185.31029892445,4042.2096381002298,2665.3992416606375,5157.434465143353,1038.0031343141554,4270.705653244289,10618.29662086247,6880.6635001529385
14105,13210,17493,14405,9875.5713487586,4907.192652141788,2586.662551802232,4709.820380864052,749.603450651707,5012.649844732445,12480.38197029128,4789.5075599584015
14634,15082,14139,13867,11013.124728237744,3486.535547500963,2894.6591969508345,4177.463425941763,1172.7415878254271,4055.109610672701,10083.898898790278,6204.9685361890615
14478,16116,15916,13952,11926.534804257873,3791.2387099417087,3115.8649971365257,4470.492991944936,1073.328314451895,4559.316773331648,11356.619786688341,5692.4409538791715
13263,14477,16500,15788,10752.268098742818,5453.620610906844,2808.372785499353,4749.848828585105,917.2220942502512,4729.520913480729,11770.50493724727,5584.123663770922
13568,11532,17896,14473,8639.577446258814,5444.616358600109,2270.493564464541,4638.6441622884795,619.9064202342398,5129.609921428041,12766.168259468377,4391.408054708698
13528,14616,17015,13227,10897.744183146142,4368.962588140965,2855.560852217237,4185.563490766406,861.8699556593282,4874.571373867328,12140.47584067356,4674.502295473905
14286,13794,17843,13740,10341.222992028463,4564.828992517753,2706.122668238532,4633.420194519924,748.5373576608692,5110.956473887865,12732.07542886571,4545.384846317349
13776,16536,13216,15317,12004.554073749148,3961.8467419437075,3144.0964407411666,4262.037293972131,1386.9719530972768,3791.103427907291,9424.946144021294,7096.441728160418
13645,13504,15184,15111,9927.856215915566,4787.593097148198,2609.026442773363,4445.679013117426,965.655897777082,4356.438343758884,10827.515248230766,5879.562110961897
15624,13820,15870,15192,10209.288970583246,4011.1597997287213,2671.4302273179483,5060.524862799344,940.9849890623848,4549.6899264430185,11320.351384937838,6125.2240478557505
13702,12264,17301,16589,9151.175491031789,6111.965480702785,2393.3658933407755,5171.497590591065,719.8493483071171,4960.438707846288,12340.544034839771,5288.813378144814
13486,18520,11704,14779,13320.23018829073,3325.5586287080832,3486.6763455591126,3866.0873873366318,1713.8874573574553,3356.6958270751934,8347.173204421737,7588.659551819811
16531,15069,13007,13885,10909.64536177307,2399.215178977849,2869.4134201336083,4422.999689536694,1289.6682928908456,3731.168491823271,9275.857055062508,7063.223050181345
16769,12369,14755,15513,9054.137883039519,3518.614849043814,2378.70261704015,5213.6349347999585,934.5388006579225,4234.281317863668,10520.719028227622,6782.531231112782
16612,15192,17556,11826,11367.213503565348,2465.8776753458687,2972.7066620530777,4675.932499367003,849.692644336754,5025.327483792273,12530.680035856087,4679.386367247908
15818,13715,16377,12923,10169.972649991145,3264.034837538584,2671.440028117141,4507.817053273093,874.8890524597072,4692.938854931783,11684.132931764094,5153.0229191466115
12656,14979,16650,16350,11140.957941005414,5952.75009586246,2904.0483543155315,4782.968237779642,934.387770678401,4771.920754980141,11878.08913396658,5612.033030225982
13946,17404,14542,14586,12762.38652620577,3772.4711170216356,3331.731425901441,4316.441177072042,1309.497415592204,4166.757800144836,10375.218356522942,6491.961403043185
13791,14035,16005,15118,10383.286157573017,4863.689174532656,2720.062130736271,4609.238573548135,932.1408022092335,4588.924347900906,11416.090763288681,5646.498432457707
14967,15467,13160,16800,11210.402985884553,4018.2065709605067,2932.4012812679784,4898.315327315546,1324.5064112798152,3776.3483146064136,9383.703616276916,7885.087752960738
13859,18368,13266,13524,13358.15248703409,3079.069598519618,3494.77523679785,3834.867239508946,1515.7151645975305,3801.4603638898207,9464.599170894693,6612.308665616339
14054,14925,14349,17940,10909.365756698935,5299.215773035404,2845.974696072054,5167.928843535987,1170.406274964679,4116.711878388599,10232.260116703055,7481.541422330954
12874,16416,15264,14396,12098.747810450626,4486.583398105532,3163.273903738942,4127.370368915437,1153.0971712633238,4374.794593017705,10889.202727982321,5778.451287293911
16066,15696,13964,14755,11445.768695930332,2901.0385098835086,2995.946331221613,4752.542678576947,1255.0151474051481,4003.554423905666,9960.47977723456,7100.065487602738
17300,12751,15504,12122,9390.147155208051,2337.767864758209,2477.579754303047,4431.714034146733,885.1278899483402,4444.526547789467,11059.443487726432,5353.8961299553675
15396,14835,16118,12676,10986.546750739904,3161.6892340329077,2882.5199310017297,4315.00926891266,966.0894586148453,4617.641391894016,11500.365945445668,5199.634797167752
17701,14331,14891,11970,10513.903930002474,1730.5417951326694,2766.6347490066546,4439.3268694388535,1051.245034550528,4267.210735266837,10623.644127329342,5803.53486251165
14076,14279,15554,13906,10530.819547992618,4128.357435625168,2765.665416848842,4269.704115463414,981.6404530720589,4459.558228883525,11094.44103482091,5507.794162697927
15052,16250,12086,16428,11691.974451150552,3487.502156925727,3061.706851130896,4651.125534810956,1496.5541236830902,3468.669573425773,8617.295400599429,8278.200747869752
12445,16428,13585,15305,11962.95140650181,4635.867689242972,3133.7241616323463,4038.264059524523,1330.997789800393,3897.701271482114,9687.363958724647,6634.299175755609
12752,17404,17923,13350,13079.778503370391,4625.236120386471,3401.50454243919,4246.99282343281,922.2673181672862,5129.313589460923,12793.453715902138,4477.867764269915
15739,15588,14212,14415,11388.086148268054,3052.7974382682096,2983.21889810968,4611.129456054559,1217.3126092707482,4074.4668118529403,10137.536024189609,6752.029095074774
14026,14492,15141,13869,10657.327744496462,4020.7927372058875,2800.208813759379,4189.28853330593,1033.2811890551184,4341.751472845268,10799.24058389325,5657.878551756457
14892,14820,17962,13173,11123.441420545301,3947.823879077421,2905.29034403658,4677.67880743555,792.6834544175763,5142.847669285251,12819.154630868252,4552.176858537915
16017,13268,16798,15232,9865.229817880658,4117.034368247556,2577.489638682696,5344.450617040483,824.879171146719,4814.332364926462,11983.776199649797,5770.707917999322
17416,15023,14705,12787,11009.849899199184,1891.7067636906645,2889.314040349766,4629.562090426016,1124.433392681328,4213.883750126268,10491.027443571304,6266.107326022991
14070,15260,13757,15917,11111.350616852222,4335.939722230683,2911.6990319911347,4552.984866920713,1236.5975791780245,3947.343597644881,9809.673782682561,7026.5341446649645
13424,15354,13686,17488,11173.335282546524,5205.757602744912,2920.830757334613,4800.083193242621,1260.178609804436,3927.8207033208537,9758.163917857619,7482.028966858664
13869,13847,14847,17100,10154.284811509757,5360.871385131942,2657.6320227218125,4972.903574225365,1036.0090600527183,4260.462053968697,10586.478782911356,6767.007541412271
13575,15335,15969,14810,11350.354021596657,4656.128131541244,2967.1006963188343,4486.80233530007,1017.2676157956191,4576.645747458291,11392.357250955134,5666.291417741196
17252,17873,14697,10638,13117.98477755714,952.6037963146704,3437.2048090772673,4013.2921207453164,1318.1204518365173,4205.888761080529,10491.074653395077,5669.757893914753
17861,12798,13975,15502,9315.566021382845,2638.6354086131523,2444.860656696157,5374.056737582308,1036.5951162039837,4010.807537224261,9964.205759207132,7487.1885957759005
15196,17205,13781,13071,12544.998376090527,2600.8969760024634,3287.469407454513,4058.6646800034837,1372.4241137929832,3948.799493181465,9832.211035642584,6415.631161442343
14705,18208,12876,15585,13193.343673284911,3203.4139370952357,3441.674197949378,4506.5259147444085,1571.8916785259744,3690.318614485073,9185.778929314216,7858.04468414794
17845,10152,13885,16188,7378.006824633927,3374.290298163305,1947.5920744289892,5488.247400027664,830.2724497936822,3989.974794450667,9895.038303952175,7344.091551743699
12296,13735,16098,15082,10169.848895304596,5510.357960596142,2668.0106155468457,4284.48160615288,894.6365209984092,4616.926379137949,11481.014986042337,5281.396830292123
17580,14703,12859,14868,10627.434061283937,2066.001379166291,2788.54722994017,4944.780634234634,1286.5954744761054,3689.4205834647337,9169.658791008864,7849.205964146383
15435,14585,15652,14455,10762.346806822337,3679.526743130286,2817.6045914018896,4774.879571202621,1005.9870425518324,4486.255950928693,11165.74869420095,6004.536389551586
15968,13926,13126,16228,10081.293285511623,3567.8245368868925,2647.127126139978,4955.0433597295805,1197.9496332898054,3768.533656102083,9357.493737641289,7707.7074504327875
17767,13542,16102,13321,10017.834939287894,2309.20979342725,2625.0176397586947,5132.046543017948,900.8883151709051,4614.223653428979,11487.84370128068,5866.335002420975
14546,14307,15192,14785,10521.977210881578,4165.478479522884,2759.717271789703,4566.8722497909,1025.5177356389463,4356.591895202435,10835.407182233595,6052.143594587118
14595,15021,14300,16487,10977.155104114638,4444.02592216837,2870.083621284146,4909.27120249325,1174.0798434657681,4102.005029940185,10197.992347377323,7136.419652913773
12154,13998,15846,16509,10346.065127839964,6129.014633687806,2707.508951997075,4586.1872072141205,943.5203415394344,4545.521788732243,11300.4442589976,5793.783676372787
13816,18735,14096,13356,13708.115148960966,3136.1500264765486,3579.6002288756144,3907.071306361057,1447.38698855919,4037.2277854811955,10058.78374143131,6307.742112119469
14875,16051,14070,13564,11720.912771345731,3123.9078018848204,3075.4594164488303,4149.32999631577,1254.4484648291295,4033.516866453663,10036.478111831933,6288.696707453034
14410,15691,16401,15137,11649.614584694666,4435.358364144968,3036.1490790473626,4868.198546810433,1005.6000732361326,4698.375066674842,11702.53422189359,5841.154507061001
17416,14740,11809,16632,10569.581760230212,2389.3466514010406,2769.170070412998,5215.2928029663,1400.639958192969,3390.6397933872026,8418.382164990957,9015.980377770215
14032,14007,15832,15422,10348.567086908422,4839.683016726345,2710.0444539057507,4720.423363476179,949.3212576338291,4539.716588051671,11292.296244298856,5862.5395960752085
14621,13056,14193,16502,9523.050426277608,4713.2216983237695,2502.2122705826823,4881.560492206181,1031.1917543946704,4075.053816949596,10117.910915393702,6908.494979473895
13582,16058,14737,17117,11780.627611070948,5145.921060854563,3069.4554926200217,4912.962948121539,1208.4523390705494,4225.335305531652,10511.621390316399,7063.378535051231
16001,15099,15820,14104,11156.9766699929,3202.6018378856634,2916.7279645373474,4873.831063150975,1026.0973158954228,4532.7208478630655,11287.252931753628,6031.5472939865995
16388,15766,11476,15116,11290.479936843552,2406.7051584265123,2966.9224495764074,4494.471678249925,1508.7429954475463,3294.0733199813985,8181.828639027171,8206.651342756899
16253,16780,11713,15775,12042.755074777113,2446.1985374677347,3151.885587172301,4705.6388314214,1585.133706571419,3360.1359773557792,8352.809994551437,8601.932563786033
13707,13438,18151,13268,10096.426541013705,4718.811097122686,2645.980735685713,4395.42550512138,696.8402101786944,5199.003487700085,12951.974652392277,4158.875003145709
12472,14359,14365,15975,10500.32672034682,5321.30952203168,2756.429194205045,4310.555540559671,1100.3216391805108,4123.466612557483,10241.521550072304,6334.126361083728
15535,12480,13664,17260,9062.271416002935,4494.745739836875,2381.1850924168166,5205.5589294115925,1037.6635010488744,3925.013523494882,9738.951078452223,7557.940060726508
14885,14170,14175,17820,10338.36636006695,4886.063943443425,2700.7762453880896,5306.002671470086,1131.8151022185084,4067.939366698325,10107.045706715187,7637.7693045768865
15298,13715,14275,15429,10013.725753077168,3922.7495573569463,2630.335362717875,4765.08196650559,1070.9589621533173,4096.330626521529,10178.66668712464,6740.44410066205
16373,13585,14090,13288,9905.821770345392,2739.2353222741244,2612.626635198575,4355.202862624198,1065.657322836114,4041.901373129758,10048.067890772154,6189.613316900589
16604,11649,14198,17459,8487.386503192878,4254.446448559895,2227.1311831214803,5612.122492325876,932.7754288618428,4077.8048577829077,10120.143830629324,7593.851529556489
14723,14808,14606,14936,10846.369985595535,3934.786629834216,2843.8226228819594,4563.9131779093905,1117.3465330894835,4188.930004985432,10417.066025412929,6436.011750260957
14124,12566,17718,15535,9406.539831335716,5529.38295772011,2460.459470630807,5061.501299150095,699.33983915675,5077.902680862906,12640.089342779309,4934.119863522526
13324,15057,14673,15968,11037.698313919971,4949.937748548203,2889.4674113527954,4537.189333966775,1129.144756901811,4209.0608925689885,10463.923039636291,6481.442174188511
13826,12636,15689,15338,9318.89104108739,5029.617467739406,2450.1047854287162,4614.051459839555,866.2446662155346,4501.340642136569,11187.574798859183,5696.551071715604
14439,14518,13511,18182,10542.639165693065,5032.345005561048,2755.672238335739,5181.734668779864,1220.5491862701688,3878.7038029367495,9632.291538536181,7972.446746635124
15608,14949,13783,15580,10882.069829582106,3509.620823288777,2851.1189921138266,4820.0344376012345,1215.9246564831674,3953.9278696985084,9829.10498737069,7254.856000785948
11845,17042,15170,15484,12558.552203701114,5267.377967441133,3275.1223825001985,4178.239655148658,1207.9366295834432,4348.220251333911,10821.768459579664,6035.008052451943
15622,15300,12760,14885,11058.456459201898,3042.3484356515546,2905.3548710055957,4463.694231567211,1335.9829614397793,3661.56968920403,9098.469845049092,7376.695349764898
17050,14070,14188,12577,10269.253694033541,2169.101756359351,2706.692861816052,4324.403750309723,1093.431742579198,4068.112941062583,10119.785926417257,6082.854604949786
15968,15194,14974,13160,11160.263400007952,2777.7336737941782,2928.4107552747155,4418.281407391971,1105.635664679814,4291.319167490078,10682.620356596726,5965.768691007328
16682,14692,16127,13920,10877.13308068575,2884.154887076655,2842.907091122348,5061.024502154606,972.9924513627548,4620.305364836524,11506.695783611078,5970.591541408271
14673,14688,15478,14130,10827.210785533092,3877.4537133812237,2838.8642839961976,4463.471151619928,1022.0034215643349,4436.966621009396,11041.034009480569,5786.160155483484
16271,15960,12586,14108,11525.394281428511,2360.5958135687824,3026.9805825964104,4375.968291055523,1407.5650358378139,3609.9787177834396,8976.060224432766,7371.526584949685
12154,19536,14253,13542,14325.894484062637,3842.7993788389003,3734.0048610093054,3644.33708182831,1478.5455187842467,4082.2082141155097,10170.81769464448,6051.380268470867
13728,13020,14966,15753,9553.191336399115,5017.037538857579,2511.5369831862436,4600.217598522384,954.4074585581479,4295.434664780376,10670.491913275742,6137.494291104624
15408,13417,14137,15017,9784.934707358318,3748.331044964039,2574.8698912296604,4648.164544423712,1056.828752967288,4057.2781286468357,10079.726310139067,6619.540148226403
14981,15141,14421,14671,11077.110054337601,3635.9007955284674,2904.084711679693,4525.627231615996,1159.8438504688888,4135.401306533668,10285.595675772427,6512.44250337875
19072,12731,15912,12553,9401.496084015009,1477.7945417864523,2468.4762353694605,5192.410640012888,860.8896000771211,4560.380383134745,11351.663227313395,5867.264314261817
15196,15663,15805,12584,11578.749584764373,3041.8013217976068,3035.2111437138356,4209.518006724524,1048.7357058790185,4527.3461535884,11277.605101560484,5331.455166504436
15430,14560,13917,15150,10608.043446417267,3562.088625290738,2784.13502055196,4672.242904645703,1167.6912133926533,3992.74261725055,9924.27249600903,6919.677517758647
14874,17179,13532,14601,12501.585855385987,3148.4911511747987,3269.3768347988366,4371.618243025035,1408.0992537378404,3878.781213189357,9653.27219661453,7075.304824635077
16922,13936,14453,12720,10190.278089066775,2325.2094095975126,2684.79896519227,4382.0896885998845,1060.4975641416863,4144.018177620805,10308.894289935357,6012.55236545001
14798,15525,14170,17220,11336.051179760958,4471.028125110264,2956.1656643086726,5146.770211141356,1232.9157613843738,4063.978192178286,10106.063595533922,7614.6850620540035
14271,16786,12844,15148,12153.739050881913,3554.1655941066233,3183.6062993445776,4269.800243477899,1448.3675907469808,3684.155674456031,9159.885847385951,7321.3966264000355
13830,13827,17204,13162,10318.992684583514,4356.65833786062,2707.6508921940404,4247.873486339054,800.1650759048297,4929.200918600268,12274.845947480753,4561.0220337598785
15510,14074,13875,16091,10246.472178852187,3892.6577751082323,2687.174416655396,4937.803175812538,1140.7372393044677,3981.90767531694,9893.102083930706,7260.757955643729
15348,11640,18396,15205,8752.094461283688,5125.263436414654,2288.9629027798123,5393.697606297072,601.2640171155548,5271.174195063182,13124.837141813397,4668.275106984116
13668,15624,13889,15407,11391.851640030598,4316.7227987346705,2985.522647905386,4355.118355884997,1245.8030013997839,3984.495126022054,9904.531316450513,6735.1634001789125
13380,18091,14832,12872,13305.46473102064,3402.923680956777,3477.254468775049,3782.452918132988,1309.57368332238,4248.0530764243285,10583.905501254476,5679.844884119765
17066,16073,12036,15406,11556.927778479869,2065.808825031739,3026.5956325874,4851.717088363828,1489.28770827518,3452.870766770323,8583.18417575064,8471.663661923936
15264,12426,16997,14048,9250.303190944078,4232.811297905873,2429.6593360332236,4787.465961966136,746.1895895236775,4872.046213088042,12125.05289111437,5029.0304726335125
16586,15162,13530,15960,11015.34958319964,2946.0334009798453,2879.9979313301865,5145.052430407841,1266.4721640255568,3880.8801925541666,9649.22134427548,7867.146506012191
15487,12554,14941,18230,9202.166675256478,5184.497400857918,2404.497822165717,5682.782727377579,945.9200030327414,4288.447006224634,10652.507514883222,7366.083885676254
12420,16463,16071,14755,12205.092378376854,5014.782534593649,3184.421288489379,4242.111623142249,1072.0918482002544,4604.730140358413,11466.269810675294,5494.5938179906425
12663,13178,18378,15696,9918.349021531862,6358.76142092037,2589.016032942659,4865.974814826216,670.104487757309,5265.356145014006,13112.538558381344,4466.186057050159
14952,12710,15572,16727,9363.19268547383,5034.923363538803,2452.1940636771956,5241.9466639091825,893.3870633272446,4467.696097104215,11104.294277288247,6447.36171525321
12488,15220,17765,14720,11414.948145235332,5566.481842368652,2976.1228443024543,4492.667810945784,827.9909555767474,5088.185943767208,12676.80228274419,4662.938462436512
14993,18063,13195,13243,13122.032903979807,2509.3943990229213,3435.6290848783683,3985.6777196308535,1504.962326165645,3780.6389504601684,9414.419247415204,6754.747589105274
13624,13835,16274,16170,10254.168726377702,5475.246307396509,2680.710561864361,4893.837919657158,901.8832504130156,4666.158634306119,11607.861997819437,5798.780796277514
15324,15984,14011,16023,11661.173488871482,3651.59293500511,3044.5509541470683,4936.759057390844,1278.9364818246597,4017.3116726578046,9993.746613837606,7441.326976419468
13664,15992,15836,12777,11831.297885966103,3724.6161903522325,3100.3221938060315,3930.12980464433,1059.36827263658,4536.856332830661,11299.131617265859,5119.171144680835
15680,10666,15820,17923,7862.452256909703,5517.869529919317,2060.552986439492,5772.90664159574,742.5620407754816,4541.47087598356,11278.459111117556,6613.861367102513
15168,16372,14244,14188,11970.314150074995,3149.151812955266,3133.1374684667935,4429.309578081918,1268.7661650440684,4082.5839577829142,10161.416802714073,6608.556546895308
12349,15300,16048,15232,11333.814830000154,5382.695260803538,2962.377450977885,4338.908937436718,1002.5642190020986,4600.294414957452,11447.740292044193,5511.157423695303
17226,15503,13611,12084,11276.752599378338,1645.1759484816278,2967.994258448776,4157.820312594925,1258.470389777636,3900.9899066520566,9709.923281598576,6286.606293290506
15336,16130,13705,13888,11746.309960051287,2924.2091572922063,3080.8745658055873,4288.42858476195,1303.0786569370216,3929.219288132069,9775.80072579921,6674.565255842321
14459,16019,15139,14170,11787.94737317933,3727.5139030256432,3083.9828228636934,4394.860735144549,1146.922296018151,4338.485838491063,10800.47797320809,6047.758844738298
14835,13710,13687,16705,9965.908317287543,4464.364826679974,2615.7566368317557,4909.453972451956,1128.8363285410385,3929.7516708391677,9757.234877711706,7330.506109319424
14303,12789,16511,15225,9489.280058196928,4966.63454963389,2488.9491445584026,4821.4733393166425,812.112953622177,4734.393268425891,11776.6265343064,5436.530218380682
11799,13440,16272,19064,9960.087786413202,7686.789940628576,2595.641251113435,5198.214632691048,883.0515188298401,4668.096890766966,11603.797821949694,6171.208465720507
15096,14822,16458,13265,11004.164107195953,3565.6242309437775,2882.3597318572065,4480.923376740543,935.9306681057998,4714.902315108151,11743.1270885247,5220.341245682119
14380,11700,17536,15028,8741.987964228607,5248.775832895686,2294.4657928072015,4933.84079065323,663.2573308389764,5027.071982150797,12508.886928276384,4840.019443283689
11501,16188,14462,18082,11858.095908495052,6469.228589970809,3090.2046482114256,4630.936768774252,1239.269094869503,4148.983848213429,10312.970184339705,6984.583142479234
13013,17582,14506,14528,12895.547554419489,4153.966737929598,3367.233809013935,4090.3448919358116,1319.2853731337366,4157.032509047478,10348.959608275574,6281.145118229753
14559,15862,11984,15965,11404.170380573905,3652.163406159891,2993.705322135511,4407.168031189975,1464.0881905313536,3440.6637359805973,8543.274527256173,7904.814376249298
11641,14495,16512,18080,10768.360702692358,7235.248214116064,2803.9434342684235,4958.100509377849,923.551481558693,4734.557763055928,11777.450970356083,5883.646185318455
